Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","100.446039","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","100.808007","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","101.260466","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","101.531942","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","101.622434","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","101.89391","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","102.346369","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","103.160797","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","103.251289","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","103.884732","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","103.975224","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","103.432273","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","103.79424","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","103.884732","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","104.337192","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","104.337192","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","104.608668","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","105.242111","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","105.604079","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","106.237522","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","106.870966","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","108.409329","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","108.95228","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","109.495232","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","109.947691","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","109.857199","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","110.671627","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","111.667038","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","113.476876","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","115.467699","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","115.558191","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","114.743763","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","114.019828","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","114.472288","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","114.11032","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","113.205401","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","113.295893","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","113.567368","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","113.65786","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","113.838844","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","114.11032","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","114.381796","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","114.56278","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","114.743763","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","116.01065","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","117.006062","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","116.46311","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","116.191634","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","117.096554","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","116.91557","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","116.734586","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","116.553602","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","116.191634","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","116.101142","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","117.006062","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","119.630327","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","121.530658","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","124.245416","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","124.245416","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","122.978529","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","122.707053","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","122.254593","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","122.164101","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","122.254593","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","123.702464","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","123.340496","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","123.159513","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","124.335908","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","125.331319","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","125.805185","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","124.798743","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","124.91057","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","125.805185","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","126.587972","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","127.818067","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","128.936336","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","129.83095","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","130.501911","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","132.402968","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","134.415851","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","135.645946","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","139.336231","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","138.217963","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","136.54056","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","135.757772","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","135.981426","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","136.428733","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","137.099694","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","140.342673","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","143.138343","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","141.684594","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","142.020075","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","143.026516","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","144.144785","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","144.592092","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","144.144785","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","143.921131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","143.921131","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","144.815746","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","145.822187","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","145.822187","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","145.151226","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","145.822187","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","146.828629","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2024","2024","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","147.946897","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","149.624299","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","148.282378","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","147.387763","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","145.263053","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","145.151226","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","145.37488","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","145.486707","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","147.164109","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2025","2025","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","146.604975","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","54.159182","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","54.303031","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","54.303031","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","54.44688","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","54.590729","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","54.806503","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","55.094201","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","55.309974","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","55.453823","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","55.813446","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","56.460767","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","56.892314","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","57.323862","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","57.467711","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","57.467711","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","57.467711","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","57.61156","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","58.043107","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","58.40273","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","58.474654","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","58.618503","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","58.690428","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","58.834277","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","58.978126","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","59.1939","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","59.121975","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","59.337749","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","59.409673","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","59.481598","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","59.553523","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","59.841221","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","60.056994","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","60.056994","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","60.056994","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","60.056994","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","60.200843","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","60.344692","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","60.488542","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","60.560466","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","60.704315","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","60.77624","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","61.207787","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","61.207787","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","61.351636","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","61.351636","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","608","Philippines","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","61.423561","X","Figure from external organization","base year is 2015"
